cmp_segid,cmp_name,cmp_from,cmp_to,direction,length,cls_hcm85,year,period,auto_speed,los_hcm85,transit_speed,transit_sd,transit_cv,atspd_ratio
45,Brannan,6th,Division,W,0.544046730846,3,2009,PM,9.75692395241,D,,,,
45,Brannan,6th,Division,W,0.544046730846,3,2011,AM,14.0949713783,C,,,,
45,Brannan,6th,Division,W,0.544046730846,3,2011,PM,8.84755614594,E,,,,
45,Brannan,6th,Division,W,0.544046730846,3,2013,AM,22.9,B,,,,
45,Brannan,6th,Division,W,0.544046730846,3,2013,PM,21.1,B,,,,
45,Brannan,6th,Division,W,0.544046730846,3,2015,AM,15.9,C,,,,
45,Brannan,6th,Division,W,0.544046730846,3,2015,PM,14.4,C,,,,
45,Brannan,6th,Division,W,0.544046730846,3,2017,AM,12.2,D,,,,
45,Brannan,6th,Division,W,0.544046730846,3,2017,PM,9.9,D,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,1993,AM,19.2,B,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,1993,PM,14.6,C,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,1999,AM,9.0,D,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,1999,PM,14.2,C,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2001,AM,10.6,D,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2001,PM,10.0,D,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2004,AM,12.3,D,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2004,PM,12.0,D,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2006,AM,11.4,D,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2006,PM,11.5,D,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2007,AM,14.6824500322,C,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2007,PM,10.1777778037,D,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2009,AM,15.0798148603,C,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2009,PM,10.5261693319,D,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2011,AM,16.3019476921,C,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2011,PM,10.239037303,D,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2013,AM,8.78644067797,E,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2013,PM,12.8316831683,D,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2015,AM,11.6494382022,D,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2015,PM,10.5152129817,D,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2017,AM,10.0,D,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2017,PM,9.2,D,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,1993,AM,22.5,B,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,1993,PM,38.9,A,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,1999,AM,15.1,E,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,1999,PM,25.5,C,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2001,AM,16.6,E,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2001,PM,11.0,F,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2004,AM,16.3,E,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2004,PM,12.7,F,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2006,AM,36.8,A,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2006,PM,26.1,C,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2007,AM,18.2181863282,D,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2007,PM,31.8168491711,B,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2009,AM,32.8141266382,B,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2009,PM,36.0981634958,A,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2011,AM,23.1578068618,C,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2011,PM,33.6352126321,B,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2013,AM,14.017699115,E,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2013,PM,25.2229299363,C,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2015,AM,8.43450479233,F,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2015,PM,29.7744360902,B,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2017,AM,21.5,D,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2017,PM,24.1,C,,,,
48,Broadway,Powell,Montgomery,E,0.354654055522,3,1993,AM,16.8,C,,,,
48,Broadway,Powell,Montgomery,E,0.354654055522,3,1993,PM,16.3,C,,,,
48,Broadway,Powell,Montgomery,E,0.354654055522,3,1999,AM,8.0,E,,,,
48,Broadway,Powell,Montgomery,E,0.354654055522,3,1999,PM,12.4,D,,,,
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2001,AM,10.9,D,,,,
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2001,PM,10.4,D,,,,
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2004,AM,11.8,D,,,,
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2004,PM,11.2,D,,,,
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2006,AM,13.9,C,,,,
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2006,PM,12.8,D,,,,
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2007,AM,15.3684772696,C,,,,
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2007,PM,11.1784155192,D,,,,
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2009,AM,20.1174897033,B,8.2159014441,,,2.4486040686073181
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2009,PM,13.3054293211,C,6.71532296657,,,1.9813535979336587
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2011,AM,15.7917706433,C,6.3,1.88,29.84126984126984127000,2.5066302608412698
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2011,PM,14.1699417935,C,6.09,1.45,23.80952380952380952400,2.3267556311165846
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2013,AM,11.3769751693,D,6.9,1.2,17.39130434782608695700,1.6488369810579710
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2013,PM,8.98395721925,E,6.1,0.9,14.75409836065573770500,1.4727798720081967
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2015,AM,11.1504424779,D,7.2,1.6,22.22222222222222222200,1.5486725663750000
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2015,PM,10.5882352941,D,6.8,1.4,20.58823529411764705900,1.5570934256029412
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2017,AM,8.2,E,5.7,0.642773595,11.27672973684210526300,1.4385964912280702
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2017,PM,9.5,D,5.6,0.530260757,9.46894208928571428600,1.6964285714285714
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,1993,AM,11.2,D,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,1993,PM,13.1,C,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,1995,AM,9.4,D,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,1997,AM,15.1,C,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,1999,AM,12.2,E,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,1999,PM,8.4,E,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2001,AM,11.6,D,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2001,PM,7.9,E,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2004,AM,8.8,F,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2004,PM,7.2,E,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2006,AM,10.8,D,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2006,PM,9.0,D,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2007,AM,11.341079378,D,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2007,PM,9.35898425446,D,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2009,AM,13.8963979323,C,7.11104260902,,,1.9541997842444535
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2009,PM,14.7068012881,C,7.11294478073,,,2.0676107774578624
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2011,AM,15.2587914173,C,6.45,2.22,34.41860465116279069800,2.3657040957054264
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2011,PM,13.1924714098,C,6.07,1.49,24.54695222405271828700,2.1733890296210873
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2013,AM,11.3258426966,D,5.9,1.6,27.11864406779661016900,1.9196343553559322
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2013,PM,6.82926829268,F,6.2,1.6,25.80645161290322580600,1.10149488591612903226
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2015,AM,9.92125984252,D,6.0,1.7,28.33333333333333333300,1.6535433070866667
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2015,PM,4.97532082922,F,5.6,1.7,30.35714285714285714300,0.88845014807500000000
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2017,AM,8.1,E,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2017,PM,8.9,E,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,1993,AM,17.7,C,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,1993,PM,15.4,C,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,1999,AM,14.8,C,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,1999,PM,9.6,D,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2001,AM,11.2,D,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2001,PM,4.4,F,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2004,AM,12.1,D,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2004,PM,6.9,F,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2006,AM,17.0,C,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2006,PM,10.1,D,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2007,AM,17.4975492049,C,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2007,PM,13.0985888332,C,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2009,AM,19.8553500015,B,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2009,PM,14.9464675261,C,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2011,AM,17.1153334772,C,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2011,PM,13.3127973652,C,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2013,AM,12.7272727273,D,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2013,PM,9.90176817289,D,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2015,AM,17.0847457627,C,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2015,PM,10.4564315353,D,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2017,AM,10.8,D,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2017,PM,9.6,D,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,1991,PM,6.2,F,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,1993,AM,15.2,C,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,1993,PM,8.4,E,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,1995,PM,9.2,D,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,1997,PM,12.5,D,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,1999,AM,10.0,D,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,1999,PM,8.5,E,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2001,AM,8.9,E,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2001,PM,8.3,E,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2004,AM,13.5,C,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2004,PM,10.2,D,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2006,AM,14.5,C,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2006,PM,8.0,E,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2007,AM,11.5439048551,D,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2007,PM,10.1223675916,D,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2009,AM,13.3257359938,C,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2009,PM,7.7477172608,E,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2011,AM,11.6541456696,D,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2011,PM,11.7900644618,D,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2013,AM,11.1013215859,D,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2013,PM,6.57963446475,F,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2015,AM,11.2,D,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2015,PM,5.2719665272,F,3.0,0.8,26.66666666666666666700,1.7573221757333333
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2017,AM,9.2,D,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2017,PM,4.6,F,3.5,1.41835906,40.52454457142857142900,1.3142857142857143
52,Broadway,Powell,Larkin,W,0.547817354303,1,1993,AM,35.6,A,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,1993,PM,24.7,C,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,1999,AM,16.0,E,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,1999,PM,25.3,C,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2001,AM,20.0,D,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2001,PM,11.0,F,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2004,AM,16.3,E,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2004,PM,10.6,F,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2006,AM,34.1,B,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2006,PM,32.7,B,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2007,AM,34.5556015585,B,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2007,PM,30.9677900283,B,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2009,AM,32.8657439715,B,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2009,PM,32.3036674958,B,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2011,AM,31.5906631638,B,6.3,1.88,29.84126984126984127000,5.0143909783809524
52,Broadway,Powell,Larkin,W,0.547817354303,1,2011,PM,29.5555908746,B,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2013,AM,27.7894736842,C,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2013,PM,25.4662379421,C,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2015,AM,33.1380753138,B,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2015,PM,27.7894736842,C,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2017,AM,31.3,B,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2017,PM,27.3,C,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,1991,PM,7.7,E,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,1993,AM,10.6,D,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,1993,PM,14.6,C,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,1995,AM,11.2,D,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,1997,AM,12.9,D,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,1999,AM,15.2,C,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,1999,PM,7.8,E,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2001,AM,17.1,C,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2001,PM,9.9,D,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2004,AM,14.4,C,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2004,PM,8.8,E,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2006,AM,14.4,C,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2006,PM,7.3,E,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2007,AM,17.9244130707,C,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2007,PM,10.8721983265,D,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2009,AM,19.5265761389,B,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2009,PM,11.3074105557,D,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2011,AM,14.954733589,C,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2011,PM,11.0758242815,D,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2013,AM,11.6494382022,D,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2013,PM,12.643902439,D,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2015,AM,8.75675675676,E,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2015,PM,8.12539184953,E,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2017,AM,15.1,C,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2017,PM,7.1,E,,,,
54,Brotherhood,Junipero Serra,Alemany,E,0.429305973448,3,2007,AM,21.3421826094,B,,,,
54,Brotherhood,Junipero Serra,Alemany,E,0.429305973448,3,2007,PM,20.9817692075,B,,,,
54,Brotherhood,Junipero Serra,Alemany,E,0.429305973448,3,2009,AM,25.8039799438,A,,,,
54,Brotherhood,Junipero Serra,Alemany,E,0.429305973448,3,2009,PM,26.6470975806,A,,,,
54,Brotherhood,Junipero Serra,Alemany,E,0.429305973448,3,2011,AM,29.1747627685,A,,,,
54,Brotherhood,Junipero Serra,Alemany,E,0.429305973448,3,2011,PM,24.5734647834,B,,,,
54,Brotherhood,Junipero Serra,Alemany,E,0.429305973448,3,2013,AM,28.7,A,,,,
54,Brotherhood,Junipero Serra,Alemany,E,0.429305973448,3,2013,PM,29.4,A,,,,
54,Brotherhood,Junipero Serra,Alemany,E,0.429305973448,3,2015,AM,23.0,B,,,,
54,Brotherhood,Junipero Serra,Alemany,E,0.429305973448,3,2015,PM,22.0,B,,,,
54,Brotherhood,Junipero Serra,Alemany,E,0.429305973448,3,2017,AM,24.4,B,,,,
54,Brotherhood,Junipero Serra,Alemany,E,0.429305973448,3,2017,PM,21.7,B,,,,
55,Brotherhood,Alemany,Junipero Serra,W,0.470988433104,3,2007,AM,31.7855374489,A,,,,
55,Brotherhood,Alemany,Junipero Serra,W,0.470988433104,3,2007,PM,26.1739027927,A,,,,
55,Brotherhood,Alemany,Junipero Serra,W,0.470988433104,3,2009,AM,29.7108263139,A,,,,
55,Brotherhood,Alemany,Junipero Serra,W,0.470988433104,3,2009,PM,33.3702570664,A,,,,
55,Brotherhood,Alemany,Junipero Serra,W,0.470988433104,3,2011,AM,28.7591963025,A,,,,
55,Brotherhood,Alemany,Junipero Serra,W,0.470988433104,3,2011,PM,31.485070685,A,,,,
55,Brotherhood,Alemany,Junipero Serra,W,0.470988433104,3,2013,AM,28.7,A,,,,
55,Brotherhood,Alemany,Junipero Serra,W,0.470988433104,3,2013,PM,31.6,A,,,,
55,Brotherhood,Alemany,Junipero Serra,W,0.470988433104,3,2015,AM,23.3,B,,,,
55,Brotherhood,Alemany,Junipero Serra,W,0.470988433104,3,2015,PM,24.8,B,,,,
55,Brotherhood,Alemany,Junipero Serra,W,0.470988433104,3,2017,AM,24.0,B,,,,
55,Brotherhood,Alemany,Junipero Serra,W,0.470988433104,3,2017,PM,25.4,A,,,,
56,Bryant,Division,4th,E,0.993047358802,3,1991,AM,7.7,E,,,,
56,Bryant,Division,4th,E,0.993047358802,3,1991,PM,7.7,E,,,,
56,Bryant,Division,4th,E,0.993047358802,3,1993,AM,12.2,D,,,,
56,Bryant,Division,4th,E,0.993047358802,3,1993,PM,11.8,D,,,,
56,Bryant,Division,4th,E,0.993047358802,3,1995,AM,13.2,C,,,,
56,Bryant,Division,4th,E,0.993047358802,3,1995,PM,9.8,D,,,,
56,Bryant,Division,4th,E,0.993047358802,3,1997,PM,12.8,D,,,,
56,Bryant,Division,4th,E,0.993047358802,3,1999,AM,12.9,D,,,,
56,Bryant,Division,4th,E,0.993047358802,3,1999,PM,15.7,C,,,,
56,Bryant,Division,4th,E,0.993047358802,3,2001,AM,13.2,C,,,,
56,Bryant,Division,4th,E,0.993047358802,3,2001,PM,10.6,D,,,,
56,Bryant,Division,4th,E,0.993047358802,3,2004,PM,9.6,D,,,,
56,Bryant,Division,4th,E,0.993047358802,3,2006,AM,12.2,D,,,,
56,Bryant,Division,4th,E,0.993047358802,3,2006,PM,13.3,C,,,,
56,Bryant,Division,4th,E,0.993047358802,3,2007,AM,11.1846908496,D,,,,
56,Bryant,Division,4th,E,0.993047358802,3,2007,PM,8.78940149358,E,,,,
56,Bryant,Division,4th,E,0.993047358802,3,2009,AM,13.0851042074,C,8.72023160496,,,1.5005454900942418
56,Bryant,Division,4th,E,0.993047358802,3,2009,PM,12.677527664,D,8.32190154835,,,1.5233931320076237
56,Bryant,Division,4th,E,0.993047358802,3,2011,AM,19.3592768484,B,8.01,2.05,25.59300873907615480600,2.4168884954307116
56,Bryant,Division,4th,E,0.993047358802,3,2011,PM,14.2502889412,C,7.49,2.44,32.57676902536715620800,1.9025752925500668
56,Bryant,Division,4th,E,0.993047358802,3,2013,AM,15.9,C,9.2,1.6,17.39130434782608695700,1.7282608695652174
56,Bryant,Division,4th,E,0.993047358802,3,2013,PM,13.9,C,8.4,1.5,17.85714285714285714300,1.6547619047619048
56,Bryant,Division,4th,E,0.993047358802,3,2015,AM,14.9,C,9.2,1.9,20.65217391304347826100,1.6195652173913043
56,Bryant,Division,4th,E,0.993047358802,3,2015,PM,8.6,E,6.1,1.5,24.59016393442622950800,1.4098360655737705
56,Bryant,Division,4th,E,0.993047358802,3,2017,AM,11.7,D,7.2,0.609380857,8.46362301388888888900,1.6250000000000000
56,Bryant,Division,4th,E,0.993047358802,3,2017,PM,8.0,E,5.9,0.7114608,12.05865762711864406800,1.3559322033898305
57,Bryant,4th,Embarcadero,E,0.772988184956,3,1993,AM,21.8,B,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,1993,PM,13.2,C,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,1999,AM,14.4,C,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2001,PM,9.5,D,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2004,PM,10.2,D,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2006,AM,18.3,C,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2006,PM,19.5,B,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2007,PM,16.0309130628,C,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2009,AM,21.2080406181,B,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2009,PM,15.6546453764,C,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2011,AM,18.9060260792,C,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2011,PM,14.0126676219,C,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2013,AM,21.5,B,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2013,PM,18.2,C,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2015,AM,16.6,C,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2015,PM,13.3,C,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2017,AM,12.0,D,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2017,PM,10.1,D,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,1993,AM,17.3,C,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,1993,PM,20.0,B,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2001,AM,22.4,B,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2001,PM,20.5,B,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2006,AM,18.2,C,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2006,PM,19.0,B,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2007,AM,17.1952986992,C,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2007,PM,19.5782336097,B,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2009,AM,18.0442409338,C,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2009,PM,21.2207747898,B,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2011,AM,23.3346429398,B,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2011,PM,21.9384956133,B,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2013,AM,20.4,B,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2013,PM,22.7,B,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2015,AM,16.6,C,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2015,PM,19.1,B,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2017,AM,15.7,C,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2017,PM,17.1,C,,,,
59,Bush,Gough,Market,E,1.45497411971,3,1991,AM,3.2,F,,,,
59,Bush,Gough,Market,E,1.45497411971,3,1991,PM,3.2,F,,,,
59,Bush,Gough,Market,E,1.45497411971,3,1993,AM,10.9,D,,,,
59,Bush,Gough,Market,E,1.45497411971,3,1993,PM,10.1,D,,,,
59,Bush,Gough,Market,E,1.45497411971,3,1995,AM,9.6,D,,,,
59,Bush,Gough,Market,E,1.45497411971,3,1995,PM,11.5,D,,,,
59,Bush,Gough,Market,E,1.45497411971,3,1997,AM,11.4,D,,,,
59,Bush,Gough,Market,E,1.45497411971,3,1997,PM,11.7,D,,,,
59,Bush,Gough,Market,E,1.45497411971,3,1999,AM,11.6,D,,,,
59,Bush,Gough,Market,E,1.45497411971,3,1999,PM,11.6,D,,,,
59,Bush,Gough,Market,E,1.45497411971,3,2001,AM,12.6,D,,,,
59,Bush,Gough,Market,E,1.45497411971,3,2001,PM,10.2,D,,,,
59,Bush,Gough,Market,E,1.45497411971,3,2004,AM,8.7,E,,,,
59,Bush,Gough,Market,E,1.45497411971,3,2004,PM,9.2,D,,,,
59,Bush,Gough,Market,E,1.45497411971,3,2006,AM,10.7,D,,,,
59,Bush,Gough,Market,E,1.45497411971,3,2006,PM,12.5,D,,,,
